"Scénario","Horodatage","Demande directe non pilotable","Demande directe pilotable","Demande pour électrolyse"
"S3Nuke","2050-11-12 09:00:00",50.48712175,35.43149792,"3,96199E-08"
"S3Nuke","2050-11-12 10:00:00",51.83151579,43.51093687,"8,51781E-08"
"S3Nuke","2050-11-12 11:00:00",50.05474824,44.64440677,"1,381729567"
"S3Nuke","2050-11-12 12:00:00",45.83521898,44.24487427,"0,962928141"
"S3Nuke","2050-11-12 13:00:00",46.54911063,41.29031095,"1,41572E-07"
"S3Nuke","2050-11-12 14:00:00",48.01978848,33.55055841,"3,73955E-08"
"S3Nuke","2050-11-12 15:00:00",48.65499602,27.78585727,"3,62187E-08"
"S3Nuke","2050-11-12 16:00:00",49.78274691,21.47142881,"3,5994E-08"
"S3Nuke","2050-11-12 17:00:00",51.49535067,20.43850984,"3,59574E-08"
"S3Nuke","2050-11-12 18:00:00",54.71788089,15.47892642,"3,59154E-08"
"S3Nuke","2050-11-12 19:00:00",58.64217791,14.83266797,"3,58672E-08"
"S3Nuke","2050-11-12 20:00:00",58.70660491,12.48891489,"3,5865E-08"
"S3Nuke","2050-11-12 21:00:00",52.58599028,15.09603825,"3,5923E-08"
"S3Nuke","2050-11-12 22:00:00",40.25732093,29.255601,"3,6028E-08"
"S3Nuke","2050-11-12 23:00:00",33.66563296,35.45795258,"3,60696E-08"
"S3Nuke","2050-11-13 00:00:00",38.6117435,31.94973411,"3,60519E-08"
"S3Nuke","2050-11-13 01:00:00",36.84638543,27.34240462,"3,60578E-08"
"S3Nuke","2050-11-13 02:00:00",34.87642741,29.02061695,"3,60641E-08"
"S3Nuke","2050-11-13 03:00:00",35.70312347,26.20671456,"3,6054E-08"
"S3Nuke","2050-11-13 04:00:00",34.31893555,26.05477104,"3,60575E-08"
"S3Nuke","2050-11-13 05:00:00",32.97977539,26.66440637,"3,60574E-08"
"S3Nuke","2050-11-13 06:00:00",33.43287994,26.09751571,"3,60494E-08"
"S3Nuke","2050-11-13 07:00:00",40.07309014,21.86488388,"3,6063E-08"
"S3Nuke","2050-11-13 08:00:00",48.23118235,30.21885671,"3,63678E-08"
"S3Nuke","2050-11-13 09:00:00",51.56535201,38.65957082,"4,17858E-08"
"S3Nuke","2050-11-13 10:00:00",52.85652164,39.62533099,"4,30998E-08"
"S3Nuke","2050-11-13 11:00:00",51.12688152,42.48569678,"5,09363E-08"
"S3Nuke","2050-11-13 12:00:00",46.98299021,40.96591763,"5,05101E-08"
"S3Nuke","2050-11-13 13:00:00",47.55198957,34.59436156,"4,17471E-08"
"S3Nuke","2050-11-13 14:00:00",49.04188481,28.66734889,"3,65481E-08"
"S3Nuke","2050-11-13 15:00:00",49.62548297,18.78907984,"3,61831E-08"
"S3Nuke","2050-11-13 16:00:00",50.68499924,15.16579447,"3,5963E-08"
"S3Nuke","2050-11-13 17:00:00",52.22718493,15.03171569,"3,59284E-08"
"S3Nuke","2050-11-13 18:00:00",55.46929889,15.00872541,"3,58962E-08"
"S3Nuke","2050-11-13 19:00:00",59.43742108,12.25869826,"3,58524E-08"
"S3Nuke","2050-11-13 20:00:00",58.66535061,13.65086166,"3,58785E-08"
"S3Nuke","2050-11-13 21:00:00",52.95622316,13.8329262,"3,60136E-08"
"S3Nuke","2050-11-13 22:00:00",41.31630407,17.8316241,"3,61739E-08"
"S3Nuke","2050-11-13 23:00:00",35.60646278,17.56335795,"3,62509E-08"
"S3Nuke","2050-11-14 00:00:00",39.66534213,18.24536976,"3,62519E-08"
"S3Nuke","2050-11-14 01:00:00",36.23952783,20.83785489,"3,6297E-08"
"S3Nuke","2050-11-14 02:00:00",34.11899808,20.84746237,"3,63341E-08"
"S3Nuke","2050-11-14 03:00:00",34.37439327,20.68622308,"3,63489E-08"
"S3Nuke","2050-11-14 04:00:00",32.67744421,20.16827231,"3,63771E-08"
"S3Nuke","2050-11-14 05:00:00",31.1100913,20.04002559,"3,64017E-08"
"S3Nuke","2050-11-14 06:00:00",30.50733383,20.20393295,"3,64117E-08"
"S3Nuke","2050-11-14 07:00:00",33.62287383,22.9331835,"3,64741E-08"
"S3Nuke","2050-11-14 08:00:00",36.25933435,35.56553678,"3,67555E-08"
"S3Nuke","2050-11-14 09:00:00",38.36334265,46.3126519,"4,92867E-08"
"S3Nuke","2050-11-14 10:00:00",41.35526645,48.88127957,"4,98473E-08"
"S3Nuke","2050-11-14 11:00:00",41.35192138,51.42925873,"5,02019E-08"
"S3Nuke","2050-11-14 12:00:00",38.96329474,51.32603387,"5,00548E-08"
"S3Nuke","2050-11-14 13:00:00",41.12888954,41.69227218,"4,94346E-08"
"S3Nuke","2050-11-14 14:00:00",42.73703607,26.79758405,"4,84928E-08"
"S3Nuke","2050-11-14 15:00:00",41.65521958,15.65003613,"3,63339E-08"
"S3Nuke","2050-11-14 16:00:00",41.26845962,10.75385234,"3,62075E-08"
"S3Nuke","2050-11-14 17:00:00",41.12764071,13.0301633,"3,621E-08"
"S3Nuke","2050-11-14 18:00:00",42.46966383,13.27210902,"3,61971E-08"
"S3Nuke","2050-11-14 19:00:00",45.42279959,12.5795575,"3,61664E-08"
"S3Nuke","2050-11-14 20:00:00",45.18209104,11.46572231,"3,61682E-08"
"S3Nuke","2050-11-14 21:00:00",41.66386449,12.49728923,"3,61977E-08"
"S3Nuke","2050-11-14 22:00:00",33.12722847,15.89705552,"3,62711E-08"
"S3Nuke","2050-11-14 23:00:00",29.42904096,17.09265086,"3,62966E-08"
"S3Nuke","2050-11-15 00:00:00",34.86346817,14.06907076,"3,62472E-08"
"S3Nuke","2050-11-15 01:00:00",37.14384303,14.41039013,"3,62219E-08"
"S3Nuke","2050-11-15 02:00:00",35.85140686,17.32033283,"3,6235E-08"
"S3Nuke","2050-11-15 03:00:00",36.59543428,18.23295124,"3,62302E-08"
"S3Nuke","2050-11-15 04:00:00",34.65031017,19.23942889,"3,62522E-08"
"S3Nuke","2050-11-15 05:00:00",32.83191057,19.50804124,"3,62725E-08"
"S3Nuke","2050-11-15 06:00:00",31.7612337,19.77659256,"3,62887E-08"
"S3Nuke","2050-11-15 07:00:00",34.37042674,16.58925776,"3,63534E-08"
"S3Nuke","2050-11-15 08:00:00",36.13566287,24.24762059,"3,69044E-08"
"S3Nuke","2050-11-15 09:00:00",37.36268053,31.04433306,"4,9058E-08"
"S3Nuke","2050-11-15 10:00:00",39.93853552,36.2822499,"4,95006E-08"
"S3Nuke","2050-11-15 11:00:00",40.60823053,40.67405533,"4,97032E-08"
"S3Nuke","2050-11-15 12:00:00",38.78360747,40.08688097,"4,95029E-08"
"S3Nuke","2050-11-15 13:00:00",40.91873472,30.19371981,"4,89442E-08"
"S3Nuke","2050-11-15 14:00:00",42.34059417,22.01392623,"3,68001E-08"
"S3Nuke","2050-11-15 15:00:00",40.32272518,19.24556682,"3,62737E-08"
"S3Nuke","2050-11-15 16:00:00",39.49810247,13.47685412,"3,61513E-08"
"S3Nuke","2050-11-15 17:00:00",39.22836041,13.67900468,"3,61567E-08"
"S3Nuke","2050-11-15 18:00:00",41.02539932,13.51134987,"3,61386E-08"
"S3Nuke","2050-11-15 19:00:00",45.18317823,12.48671778,"3,61002E-08"
"S3Nuke","2050-11-15 20:00:00",46.4463242,12.08006042,"3,60977E-08"
"S3Nuke","2050-11-15 21:00:00",43.85558605,13.04599316,"3,61249E-08"
"S3Nuke","2050-11-15 22:00:00",35.5693299,18.55241656,"3,62017E-08"
"S3Nuke","2050-11-15 23:00:00",31.04735253,23.37951108,"3,62373E-08"
"S3Nuke","2050-11-16 00:00:00",36.31849334,17.48976083,"3,61982E-08"
"S3Nuke","2050-11-16 01:00:00",35.7221685,17.90421494,"3,62028E-08"
"S3Nuke","2050-11-16 02:00:00",34.59161892,20.02839961,"3,62151E-08"
"S3Nuke","2050-11-16 03:00:00",35.71982329,19.07075569,"3,62035E-08"
"S3Nuke","2050-11-16 04:00:00",34.28472299,21.22708829,"3,6218E-08"
"S3Nuke","2050-11-16 05:00:00",33.04395074,23.50436331,"3,62267E-08"
"S3Nuke","2050-11-16 06:00:00",33.98940176,23.25863512,"3,62126E-08"
"S3Nuke","2050-11-16 07:00:00",40.97375886,22.25766686,"3,61782E-08"
"S3Nuke","2050-11-16 08:00:00",49.59632483,21.35240362,"3,62275E-08"
"S3Nuke","2050-11-16 09:00:00",52.86401061,30.85227069,"3,63879E-08"
"S3Nuke","2050-11-16 10:00:00",53.93209555,37.31836325,"3,65399E-08"
"S3Nuke","2050-11-16 11:00:00",52.32625712,45.53743633,"3,67126E-08"
"S3Nuke","2050-11-16 12:00:00",48.3416458,45.6645838,"3,91304E-08"
"S3Nuke","2050-11-16 13:00:00",48.71360473,44.67585191,"3,65753E-08"
"S3Nuke","2050-11-16 14:00:00",50.54058581,33.74373564,"3,63206E-08"
"S3Nuke","2050-11-16 15:00:00",51.32709897,21.63946423,"3,60311E-08"
"S3Nuke","2050-11-16 16:00:00",52.51499418,16.68168585,"3,5845E-08"
"S3Nuke","2050-11-16 17:00:00",54.40876444,15.04715493,"3,57873E-08"
"S3Nuke","2050-11-16 18:00:00",58.14483846,14.36790071,"3,57672E-08"
"S3Nuke","2050-11-16 19:00:00",61.61330078,14.04806065,"3,57635E-08"
"S3Nuke","2050-11-16 20:00:00",61.27119883,18.73445353,"3,59014E-08"
"S3Nuke","2050-11-16 21:00:00",55.0027971,23.40838443,"3,60624E-08"
"S3Nuke","2050-11-16 22:00:00",42.88961344,33.424804,"3,61697E-08"
"S3Nuke","2050-11-16 23:00:00",36.36752494,38.79648515,"3,62081E-08"
"S3Nuke","2050-11-17 00:00:00",40.10463865,35.99830481,"3,61978E-08"
"S3Nuke","2050-11-17 01:00:00",41.36023256,35.66748763,"3,61921E-08"
"S3Nuke","2050-11-17 02:00:00",39.49924374,35.45692072,"3,61968E-08"
"S3Nuke","2050-11-17 03:00:00",40.34958883,29.02914191,"3,61841E-08"
"S3Nuke","2050-11-17 04:00:00",38.91605478,29.65984684,"3,61878E-08"
"S3Nuke","2050-11-17 05:00:00",37.64141667,29.8712716,"3,61881E-08"
"S3Nuke","2050-11-17 06:00:00",38.2187549,27.51683779,"3,6179E-08"
"S3Nuke","2050-11-17 07:00:00",45.24270713,25.89374839,"3,61594E-08"
"S3Nuke","2050-11-17 08:00:00",53.96391879,32.75404539,"3,61871E-08"
"S3Nuke","2050-11-17 09:00:00",57.12244751,33.19386678,"3,62481E-08"
"S3Nuke","2050-11-17 10:00:00",57.83157652,33.59833265,"3,62898E-08"
"S3Nuke","2050-11-17 11:00:00",55.90431587,35.94069248,"3,63244E-08"
"S3Nuke","2050-11-17 12:00:00",51.9108219,36.87854403,"3,63141E-08"
"S3Nuke","2050-11-17 13:00:00",52.44336961,32.68919705,"3,62222E-08"
"S3Nuke","2050-11-17 14:00:00",53.77056829,28.73824418,"3,61034E-08"
"S3Nuke","2050-11-17 15:00:00",54.63732739,24.65888162,"3,59036E-08"
"S3Nuke","2050-11-17 16:00:00",55.66986585,18.4696917,"3,57809E-08"
"S3Nuke","2050-11-17 17:00:00",57.65841792,17.12722755,"3,2331E-08"
"S3Nuke","2050-11-17 18:00:00",61.36669729,14.66825069,"2,89133E-08"
"S3Nuke","2050-11-17 19:00:00",65.21541401,14.21117395,"2,88349E-08"
"S3Nuke","2050-11-17 20:00:00",64.92390676,13.54378765,"2,88502E-08"
"S3Nuke","2050-11-17 21:00:00",58.41755808,18.47630962,"3,58129E-08"
"S3Nuke","2050-11-17 22:00:00",45.89762957,32.83088046,"3,5953E-08"
"S3Nuke","2050-11-17 23:00:00",39.08712858,38.11737592,"3,59872E-08"
"S3Nuke","2050-11-18 00:00:00",40.69206412,35.41927414,"3,59883E-08"
"S3Nuke","2050-11-18 01:00:00",39.4170449,36.43941586,"3,5996E-08"
"S3Nuke","2050-11-18 02:00:00",37.62065318,37.47496282,"3,60026E-08"
"S3Nuke","2050-11-18 03:00:00",38.72449199,35.30965336,"3,59932E-08"
"S3Nuke","2050-11-18 04:00:00",37.29177776,35.25566854,"3,59939E-08"
"S3Nuke","2050-11-18 05:00:00",35.85326852,35.30613453,"3,59903E-08"
"S3Nuke","2050-11-18 06:00:00",36.42592076,31.9808137,"3,59791E-08"
"S3Nuke","2050-11-18 07:00:00",43.09151673,26.18844957,"3,59427E-08"
"S3Nuke","2050-11-18 08:00:00",51.76452251,34.41232388,"3,59812E-08"
"S3Nuke","2050-11-18 09:00:00",55.15835019,39.75108874,"3,60431E-08"
"S3Nuke","2050-11-18 10:00:00",55.84377398,43.17349396,"3,60897E-08"
"S3Nuke","2050-11-18 11:00:00",53.96351046,40.93951286,"3,61051E-08"
"S3Nuke","2050-11-18 12:00:00",49.74517539,38.75470103,"3,61108E-08"
"S3Nuke","2050-11-18 13:00:00",50.45693908,33.3869387,"3,59947E-08"
"S3Nuke","2050-11-18 14:00:00",51.73165956,25.40528167,"3,57396E-08"
"S3Nuke","2050-11-18 15:00:00",53.0170021,24.36520376,"2,02607E-08"
"S3Nuke","2050-11-18 16:00:00",54.01783971,17.5657227,"1,98386E-08"
"S3Nuke","2050-11-18 17:00:00",55.7957961,14.95298042,"1,94157E-08"
"S3Nuke","2050-11-18 18:00:00",59.59657602,15.07421759,"1,93889E-08"
"S3Nuke","2050-11-18 19:00:00",63.98973394,12.37627814,"1,93567E-08"
"S3Nuke","2050-11-18 20:00:00",63.87213191,14.20688116,"2,00816E-08"
"S3Nuke","2050-11-18 21:00:00",57.5206717,16.19212293,"2,01499E-08"
"S3Nuke","2050-11-18 22:00:00",44.64752026,24.13591822,"2,02173E-08"
"S3Nuke","2050-11-18 23:00:00",37.96765112,29.96745264,"2,02443E-08"
"S3Nuke","2050-11-19 00:00:00",41.7476267,27.93059583,"2,02405E-08"
"S3Nuke","2050-11-19 01:00:00",40.59050554,29.24439975,"2,02458E-08"
"S3Nuke","2050-11-19 02:00:00",38.82474456,31.02643643,"2,02521E-08"
"S3Nuke","2050-11-19 03:00:00",39.98509203,30.59715682,"2,02508E-08"
"S3Nuke","2050-11-19 04:00:00",38.69186427,32.136149,"2,02565E-08"
"S3Nuke","2050-11-19 05:00:00",37.29534082,33.95269579,"2,02624E-08"
"S3Nuke","2050-11-19 06:00:00",37.77086502,33.28053479,"2,02655E-08"
"S3Nuke","2050-11-19 07:00:00",44.67681423,28.17454691,"2,02724E-08"
"S3Nuke","2050-11-19 08:00:00",53.73252462,31.61224817,"2,33166E-08"
"S3Nuke","2050-11-19 09:00:00",56.05781788,33.99539758,"3,60511E-08"
"S3Nuke","2050-11-19 10:00:00",56.71756987,40.84503331,"3,62448E-08"
"S3Nuke","2050-11-19 11:00:00",54.83120136,40.17937148,"3,63691E-08"
"S3Nuke","2050-11-19 12:00:00",50.77695621,40.54685953,"3,64401E-08"
"S3Nuke","2050-11-19 13:00:00",51.46414794,36.77662905,"3,62824E-08"
"S3Nuke","2050-11-19 14:00:00",53.2107102,31.44009659,"3,58213E-08"
"S3Nuke","2050-11-19 15:00:00",54.84601162,25.27787477,"2,32657E-08"
"S3Nuke","2050-11-19 16:00:00",56.23875107,20.92409003,"2,31476E-08"
"S3Nuke","2050-11-19 17:00:00",58.26127605,17.4156761,"2,3128E-08"
"S3Nuke","2050-11-19 18:00:00",61.84736243,16.24887827,"2,309E-08"
"S3Nuke","2050-11-19 19:00:00",65.49191105,14.31306618,"2,30694E-08"
"S3Nuke","2050-11-19 20:00:00",64.81031095,14.64066087,"2,30948E-08"
"S3Nuke","2050-11-19 21:00:00",58.04977253,16.08163373,"7,75591E-05"
"S3Nuke","2050-11-19 22:00:00",45.23160697,20.75825698,"0,000103319"
"S3Nuke","2050-11-19 23:00:00",38.20482766,28.62393651,"0,000122437"
"S3Nuke","2050-11-20 00:00:00",42.79331526,26.53800965,"0,00012119"
"S3Nuke","2050-11-20 01:00:00",37.78187995,31.70635707,"0,000126045"
"S3Nuke","2050-11-20 02:00:00",36.14721058,33.63365631,"0,000127766"
"S3Nuke","2050-11-20 03:00:00",36.83804034,33.50508049,"0,000128362"
"S3Nuke","2050-11-20 04:00:00",35.39737911,34.77080683,"0,00013009"
"S3Nuke","2050-11-20 05:00:00",34.03933844,35.07952042,"0,000131477"
"S3Nuke","2050-11-20 06:00:00",34.52571818,34.98279142,"0,000132312"
"S3Nuke","2050-11-20 07:00:00",41.10951267,32.87399655,"0,000138307"
"S3Nuke","2050-11-20 08:00:00",48.62005616,29.31694314,"0,002156677"
"S3Nuke","2050-11-20 09:00:00",52.3680981,27.82308451,"0,004922756"
"S3Nuke","2050-11-20 10:00:00",53.78892935,31.5561564,"0,019758527"
"S3Nuke","2050-11-20 11:00:00",52.56971391,35.7522432,"1,248997669"
"S3Nuke","2050-11-20 12:00:00",48.78137408,35.57280722,"1,803641543"
"S3Nuke","2050-11-20 13:00:00",49.91849654,31.5532683,"1,631424154"
"S3Nuke","2050-11-20 14:00:00",51.78379178,19.55929853,"2,002575417"
"S3Nuke","2050-11-20 15:00:00",52.58257075,16.42915771,"1,399005655"
"S3Nuke","2050-11-20 16:00:00",54.02859586,13.50730367,"0,51676005"
"S3Nuke","2050-11-20 17:00:00",55.84753861,14.16742616,"0,000107897"
"S3Nuke","2050-11-20 18:00:00",59.23710714,13.96107767,"6,86973E-08"
"S3Nuke","2050-11-20 19:00:00",61.93523694,11.09386884,"5,31702E-08"
"S3Nuke","2050-11-20 20:00:00",60.6396517,12.61971886,"5,34317E-08"
"S3Nuke","2050-11-20 21:00:00",54.4318591,13.33251784,"9,07752E-05"
"S3Nuke","2050-11-20 22:00:00",42.52019661,17.45254348,"0,000184209"
"S3Nuke","2050-11-20 23:00:00",36.50276982,19.55225549,"2,642165921"
"S3Nuke","2050-11-21 00:00:00",41.01548873,18.42497087,"2,226177839"
"S3Nuke","2050-11-21 01:00:00",27.78231337,27.80856889,"2,672186227"
"S3Nuke","2050-11-21 02:00:00",25.50939456,29.2658904,"3,265572445"
"S3Nuke","2050-11-21 03:00:00",25.98562429,28.62689575,"4,005010108"
"S3Nuke","2050-11-21 04:00:00",24.46419955,29.25454665,"4,541999974"
"S3Nuke","2050-11-21 05:00:00",23.0870066,29.80469626,"4,544790407"
"S3Nuke","2050-11-21 06:00:00",22.38366774,29.5484231,"4,548103309"
"S3Nuke","2050-11-21 07:00:00",25.2835299,27.99273044,"5,611847583"
"S3Nuke","2050-11-21 08:00:00",27.91101728,37.68591861,"6,100824447"
"S3Nuke","2050-11-21 09:00:00",30.67038757,40.99038536,"6,107906328"
"S3Nuke","2050-11-21 10:00:00",34.50102463,39.1219572,"6,107969173"
"S3Nuke","2050-11-21 11:00:00",35.60190304,35.84939791,"6,107995642"
"S3Nuke","2050-11-21 12:00:00",33.97920522,35.44272856,"6,107999564"
"S3Nuke","2050-11-21 13:00:00",37.01277725,30.69686219,"6,107980898"
"S3Nuke","2050-11-21 14:00:00",39.55380908,21.6896547,"6,107898189"
"S3Nuke","2050-11-21 15:00:00",39.26590932,13.42247621,"6,107802656"
"S3Nuke","2050-11-21 16:00:00",39.86210362,12.10377529,"5,559066636"
"S3Nuke","2050-11-21 17:00:00",39.91629383,11.90918029,"5,171419759"
"S3Nuke","2050-11-21 18:00:00",40.89535591,11.75852872,"5,474330071"
"S3Nuke","2050-11-21 19:00:00",42.33484495,11.64304331,"5,459658524"
"S3Nuke","2050-11-21 20:00:00",41.70394357,10.92856172,"5,708298057"
"S3Nuke","2050-11-21 21:00:00",38.63053331,9.664663931,"6,105175457"
"S3Nuke","2050-11-21 22:00:00",30.36201879,12.91355449,"6,107777105"
"S3Nuke","2050-11-21 23:00:00",27.35381067,14.49323249,"6,107782068"
"S3Nuke","2050-11-22 00:00:00",32.85561608,9.940041606,"6,107690735"
"S3Nuke","2050-11-22 01:00:00",27.35456775,13.76782096,"6,107763448"
"S3Nuke","2050-11-22 02:00:00",25.76790524,14.84789013,"6,107776641"
"S3Nuke","2050-11-22 03:00:00",26.39271762,13.78427778,"6,107777479"
"S3Nuke","2050-11-22 04:00:00",24.5553226,15.31237057,"6,107788109"
"S3Nuke","2050-11-22 05:00:00",22.63847232,17.3700279,"6,107791121"
"S3Nuke","2050-11-22 06:00:00",21.50993469,18.11881735,"6,107833521"
"S3Nuke","2050-11-22 07:00:00",23.22184414,17.25238332,"6,107960743"
"S3Nuke","2050-11-22 08:00:00",24.28412381,26.76193738,"6,108007271"
"S3Nuke","2050-11-22 09:00:00",26.0239439,36.73979552,"6,12142823"
"S3Nuke","2050-11-22 10:00:00",29.770865,38.43713231,"6,312244917"
"S3Nuke","2050-11-22 11:00:00",31.23398075,42.30599865,"6,312301403"
"S3Nuke","2050-11-22 12:00:00",29.65505302,44.07709187,"6,312364549"
"S3Nuke","2050-11-22 13:00:00",32.17921765,30.90683434,"6,206778105"
"S3Nuke","2050-11-22 14:00:00",34.11525823,19.59410709,"6,108206555"
"S3Nuke","2050-11-22 15:00:00",32.36709431,13.50374173,"6,108009036"
"S3Nuke","2050-11-22 16:00:00",32.15231619,12.85650014,"6,107945441"
"S3Nuke","2050-11-22 17:00:00",32.09457105,13.61127158,"6,108009938"
"S3Nuke","2050-11-22 18:00:00",33.57925793,14.47398706,"6,10804564"
"S3Nuke","2050-11-22 19:00:00",35.5345223,13.86390903,"6,108042128"
"S3Nuke","2050-11-22 20:00:00",36.01495669,12.28457345,"6,107912304"
"S3Nuke","2050-11-22 21:00:00",34.64563789,13.50653509,"6,107914172"
"S3Nuke","2050-11-22 22:00:00",27.47535123,20.55255519,"6,108030179"
"S3Nuke","2050-11-22 23:00:00",24.27184311,25.30249833,"6,108063048"
"S3Nuke","2050-11-23 00:00:00",29.71212234,20.64959551,"6,108011539"
"S3Nuke","2050-11-23 01:00:00",27.17986235,21.39179399,"6,107481095"
"S3Nuke","2050-11-23 02:00:00",25.79940882,21.80892744,"6,106212935"
"S3Nuke","2050-11-23 03:00:00",26.98748767,22.04639873,"5,673105886"
"S3Nuke","2050-11-23 04:00:00",25.96073934,23.5780401,"3,99218169"
"S3Nuke","2050-11-23 05:00:00",24.81873659,21.78349555,"1,985947968"
"S3Nuke","2050-11-23 06:00:00",25.5545285,18.44051084,"1,54455E-05"
"S3Nuke","2050-11-23 07:00:00",31.90376873,29.18107702,"3,66699E-08"
"S3Nuke","2050-11-23 08:00:00",39.32500002,33.34286067,"3,65268E-08"
"S3Nuke","2050-11-23 09:00:00",43.04409247,34.42097897,"3,65918E-08"
"S3Nuke","2050-11-23 10:00:00",44.94554105,37.14659754,"3,66452E-08"
"S3Nuke","2050-11-23 11:00:00",43.77793268,40.50679408,"3,67078E-08"
"S3Nuke","2050-11-23 12:00:00",39.56775511,40.36306444,"3,66938E-08"
"S3Nuke","2050-11-23 13:00:00",40.36088826,28.3854852,"3,64851E-08"
"S3Nuke","2050-11-23 14:00:00",41.78474448,23.87498882,"3,63231E-08"
"S3Nuke","2050-11-23 15:00:00",42.72344642,19.55689088,"3,61982E-08"
"S3Nuke","2050-11-23 16:00:00",43.99240346,16.07289452,"3,60823E-08"
"S3Nuke","2050-11-23 17:00:00",45.78931584,15.29469164,"3,60437E-08"
"S3Nuke","2050-11-23 18:00:00",49.02520215,14.59477599,"3,6007E-08"
"S3Nuke","2050-11-23 19:00:00",51.25373554,13.51657196,"3,59886E-08"
"S3Nuke","2050-11-23 20:00:00",50.47773187,12.97544239,"3,60281E-08"
"S3Nuke","2050-11-23 21:00:00",45.70295598,13.31357387,"3,60984E-08"
"S3Nuke","2050-11-23 22:00:00",34.8526475,21.39354549,"3,62065E-08"
"S3Nuke","2050-11-23 23:00:00",29.78014694,26.72827537,"3,62558E-08"
"S3Nuke","2050-11-24 00:00:00",33.21672186,23.78637361,"3,62534E-08"
"S3Nuke","2050-11-24 01:00:00",34.01736509,24.42682902,"3,62557E-08"
"S3Nuke","2050-11-24 02:00:00",32.75456558,26.8411345,"3,62712E-08"
"S3Nuke","2050-11-24 03:00:00",34.10454404,27.51496994,"3,62718E-08"
"S3Nuke","2050-11-24 04:00:00",32.54512899,29.91175622,"3,62915E-08"
"S3Nuke","2050-11-24 05:00:00",31.49753791,31.94786936,"3,63073E-08"
"S3Nuke","2050-11-24 06:00:00",32.10639298,31.94631761,"3,63133E-08"
"S3Nuke","2050-11-24 07:00:00",38.33299984,30.33772186,"3,6311E-08"
"S3Nuke","2050-11-24 08:00:00",45.79244699,27.95674219,"3,63695E-08"
"S3Nuke","2050-11-24 09:00:00",48.9928896,32.66662065,"3,64823E-08"
"S3Nuke","2050-11-24 10:00:00",50.2603879,34.26516388,"3,6552E-08"
"S3Nuke","2050-11-24 11:00:00",49.00862164,38.12795241,"3,66331E-08"
"S3Nuke","2050-11-24 12:00:00",45.23772978,36.53381121,"3,66583E-08"
"S3Nuke","2050-11-24 13:00:00",46.30391837,31.3158476,"3,65801E-08"
"S3Nuke","2050-11-24 14:00:00",48.04172529,26.95638103,"3,64663E-08"
"S3Nuke","2050-11-24 15:00:00",49.15796821,20.79775791,"3,63541E-08"
"S3Nuke","2050-11-24 16:00:00",50.53261604,19.70761163,"3,62541E-08"
"S3Nuke","2050-11-24 17:00:00",52.33765511,16.5799233,"3,62258E-08"
"S3Nuke","2050-11-24 18:00:00",54.85512145,15.80080395,"3,62019E-08"
"S3Nuke","2050-11-24 19:00:00",55.48745052,15.46935951,"3,62026E-08"
"S3Nuke","2050-11-24 20:00:00",53.93233257,18.43377399,"3,62286E-08"
"S3Nuke","2050-11-24 21:00:00",48.22764919,25.52486725,"3,62862E-08"
"S3Nuke","2050-11-24 22:00:00",36.89732179,30.42633973,"3,63853E-08"
"S3Nuke","2050-11-24 23:00:00",30.84831559,43.99563653,"3,64906E-08"
"S3Nuke","2050-11-25 00:00:00",32.67890202,40.64752094,"3,64966E-08"
"S3Nuke","2050-11-25 01:00:00",38.67290728,33.26717985,"3,64463E-08"
"S3Nuke","2050-11-25 02:00:00",37.16153327,32.44267765,"3,64475E-08"
"S3Nuke","2050-11-25 03:00:00",38.37866437,29.16205986,"3,64091E-08"
"S3Nuke","2050-11-25 04:00:00",36.57050193,28.90114784,"3,64062E-08"
"S3Nuke","2050-11-25 05:00:00",34.86478492,28.76332344,"3,63966E-08"
"S3Nuke","2050-11-25 06:00:00",35.02704292,28.01885174,"3,63662E-08"
"S3Nuke","2050-11-25 07:00:00",41.38128048,20.81507732,"3,62659E-08"
"S3Nuke","2050-11-25 08:00:00",48.99261751,18.84727358,"3,62586E-08"
"S3Nuke","2050-11-25 09:00:00",52.59762033,25.28937368,"3,63441E-08"
"S3Nuke","2050-11-25 10:00:00",53.55239414,28.58139647,"3,63936E-08"
"S3Nuke","2050-11-25 11:00:00",52.09025012,34.21001174,"3,64655E-08"
"S3Nuke","2050-11-25 12:00:00",47.98998751,36.58927536,"3,64915E-08"
"S3Nuke","2050-11-25 13:00:00",49.2169951,30.20788642,"3,63567E-08"
"S3Nuke","2050-11-25 14:00:00",50.98576462,21.00693937,"3,62201E-08"
"S3Nuke","2050-11-25 15:00:00",52.07976392,14.8847176,"3,60674E-08"
"S3Nuke","2050-11-25 16:00:00",53.20942762,12.67003082,"3,59314E-08"
"S3Nuke","2050-11-25 17:00:00",55.005641,13.5700753,"3,58761E-08"
"S3Nuke","2050-11-25 18:00:00",57.90047032,11.92690603,"3,5822E-08"
"S3Nuke","2050-11-25 19:00:00",59.87448911,12.30169372,"3,58249E-08"
"S3Nuke","2050-11-25 20:00:00",58.90670382,12.7588286,"3,59041E-08"
"S3Nuke","2050-11-25 21:00:00",52.98164904,16.91230977,"3,60927E-08"
"S3Nuke","2050-11-25 22:00:00",40.65002991,24.75071341,"3,62806E-08"
"S3Nuke","2050-11-25 23:00:00",34.30802635,33.72448082,"3,63701E-08"
"S3Nuke","2050-11-26 00:00:00",37.85494217,32.42182696,"3,63706E-08"
